SIRET;SIREN;NOMEN;NOMET;ETAT;CJ;SIEGE;PUB_PRIV;NATURE;DC;Libelle commune;DEP;REG;APET;A88;A17;EMPLOYEUR;Tranche d'effectif;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
13000548122477;130005481;POLE EMPLOI;POLE EMPLOI EVREUX;1;7389;0;PUBLIC;1;27229;Evreux;27;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.020599;1.146898;Évreux;0.42268151515151514;0.3827694043887147;municipality;27229;;Évreux;;27000;Évreux;27, Eure, Normandie;27229;;;;ok
13000548122998;130005481;POLE EMPLOI;POLE EMPLOI LILLEBONNE;1;7389;0;PUBLIC;1;76384;Lillebonne;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.447375;1.062956;Rue de Lillebonne 76000 Rouen;0.45632588235294114;0.4004990909090909;street;76540_4960;;Rue de Lillebonne;Rue de Lillebonne;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548123046;130005481;POLE EMPLOI;POLE EMPLOI ALENCON;1;7389;0;PUBLIC;1;61001;Alen‡on;61;28;8413Z;84;OQ;1;de 50 à 299 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
13000548123244;130005481;POLE EMPLOI;POLE EMPLOI AVRANCHES;1;7389;0;PUBLIC;1;50025;Avranches;50;28;8413Z;84;OQ;1;de 11 à 49 salariés;48.675399;-1.345577;Avranches;0.47470771043771043;0.44658181818181814;municipality;50025;;Avranches;;50300;Avranches;50, Manche, Normandie;50025;;;;ok
13000548123251;130005481;POLE EMPLOI;POLE EMPLOI MORTAGNE;1;7389;0;PUBLIC;1;61293;Mortagne-au-Perche;61;28;8413Z;84;OQ;1;de 11 à 49 salariés;48.520689;0.560368;Mortagne-au-Perche;0.5483968796068796;0.475762479338843;municipality;61293;;Mortagne-au-Perche;;61400;Mortagne-au-Perche;61, Orne, Normandie;61293;;;;ok
13000548123293;130005481;POLE EMPLOI;POLE EMPLOI LE TREPORT;1;7389;0;PUBLIC;1;76711;Le Tr‚port;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;43.00951;3.051906;Clos S.te Lucie 11210 Port-la-Nouvelle;0.21706406307977735;0.20027342359767888;street;11266_A076;;Clos S.te Lucie;Clos S.te Lucie;11210;Port-la-Nouvelle;11, Aude, Occitanie;11266;;;;ok
13000548123301;130005481;POLE EMPLOI;POLE EMPLOI LE GRAND QUEVILLY;1;7389;0;PUBLIC;1;76322;Le Grand-Quevilly;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.412739;1.044635;Le Grand-Quevilly;0.5080513759213758;0.40512398601398597;municipality;76322;;Le Grand-Quevilly;;76120;Le Grand-Quevilly;76, Seine-Maritime, Normandie;76322;;;;ok
13000548123756;130005481;POLE EMPLOI;POLE EMPLOI ELBEUF;1;7389;0;PUBLIC;1;76231;Elbeuf;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.426348;1.083213;Rue d'Elbeuf 76100 Rouen;0.37442121212121204;0.3663063636363636;street;76540_2900;;Rue d'Elbeuf;Rue d'Elbeuf;76100;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548124044;130005481;POLE EMPLOI;POLE EMPLOI DIEPPE;1;7389;0;PUBLIC;1;76217;Dieppe;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548124127;130005481;POLE EMPLOI;POLE EMPLOI ROUEN LUCILINE;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548124150;130005481;POLE EMPLOI;POLE EMPLOI EVREUX DELAUNE;1;7389;0;PUBLIC;1;27229;Evreux;27;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.020599;1.146898;Évreux;0.42268151515151514;0.3827694043887147;municipality;27229;;Évreux;;27000;Évreux;27, Eure, Normandie;27229;;;;ok
13000548124291;130005481;POLE EMPLOI;POLE EMPLOI EVREUX BROSSOLETTE;1;7389;0;PUBLIC;1;27229;Evreux;27;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.020599;1.146898;Évreux;0.42268151515151514;0.3827694043887147;municipality;27229;;Évreux;;27000;Évreux;27, Eure, Normandie;27229;;;;ok
13000548124762;130005481;POLE EMPLOI;POLE EMPLOI CAEN FRESNEL;1;7389;0;PUBLIC;1;14118;Caen;14;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000548125058;130005481;POLE EMPLOI;POLE EMPLOI DT ROUEN-DIEPPE;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548125298;130005481;POLE EMPLOI;POLE EMPLOI CHERBOURG OUEST;1;7389;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.5056677104377104;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
13000548125454;130005481;POLE EMPLOI;POLE EMPLOI VERNON;1;7389;0;PUBLIC;1;27681;Vernon;27;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.02942;1.164166;Rue de Vernon 27000 Évreux;0.397780606060606;0.3681345454545454;street;27229_3390;;Rue de Vernon;Rue de Vernon;27000;Évreux;27, Eure, Normandie;27229;;;;ok
13000548125488;130005481;POLE EMPLOI;POLE EMPLOI BAYEUX;1;7389;0;PUBLIC;1;14047;Bayeux;14;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.183346;-0.385933;Rue de Bayeux 14000 Caen;0.40592060606060604;0.36521;street;14118_0610;;Rue de Bayeux;Rue de Bayeux;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000548125520;130005481;POLE EMPLOI;POLE EMPLOI ROUEN AUBETTE;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548126031;130005481;POLE EMPLOI;POLE EMPLOI ROUEN BEAUVOISINE;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548126080;130005481;POLE EMPLOI;POLE EMPLOI ROUEN ST SEVER;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000548126379;130005481;POLE EMPLOI;POLE EMPLOI BARENTIN;1;7389;0;PUBLIC;1;76057;Barentin;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.511456;0.971922;Rue de Barentin 76480 Roumare;0.37357487603305783;0.3624662337662337;street;76541_0024;;Rue de Barentin;Rue de Barentin;76480;Roumare;76, Seine-Maritime, Normandie;76541;;;;ok
13000548126445;130005481;POLE EMPLOI;APE PONT-AUDEMER;1;7389;0;PUBLIC;1;27467;Pont-Audemer;27;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.134686;0.575663;Route de Pont Audemer 27300 Courbépine;0.4780722604422604;0.47670542521994136;street;27179_0153;;Route de Pont Audemer;Route de Pont Audemer;27300;Courbépine;27, Eure, Normandie;27179;;;;ok
13000626500016;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;;1;7171;1;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.37213780564263327;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000626500032;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;UNITE DEPARTEMENTALE ROUEN-DIEPPE;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.37213780564263327;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000626500057;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;UNITE DEPARTEMENTALE DU HAVRE;1;7171;0;PUBLIC;1;76351;Le Havre;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
13000626500065;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;UNITE DEPARTEMENTALE DE L'EURE;1;7171;0;PUBLIC;1;27017;Angerville-la-Campagne;27;28;8413Z;84;OQ;1;de 11 à 49 salariés;48.988877;1.159374;Angerville-la-Campagne;0.5821028159645233;0.5099590909090909;municipality;27017;;Angerville-la-Campagne;;27930;Angerville-la-Campagne;27, Eure, Normandie;27017;;;;ok
13000626500073;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;SITE DE CAEN;1;7171;0;PUBLIC;1;14118;Caen;14;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000626500081;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;UNITE DEPARTEMENTALE DU CALVADOS;1;7171;0;PUBLIC;1;14118;Caen;14;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000626500099;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;UNITE DEPARTEMENTALE DE LA MANCHE;1;7171;0;PUBLIC;1;50502;Saint-Lo;50;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.113958;-1.080464;Saint-Lô;0.4594195104895105;0.3950977922077922;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
13000626500107;130006265;DREN AMENAGEMENT LOGEMENT NORMANDIE;UNITE DEPARTEMENTALE DE L'ORNE;1;7171;0;PUBLIC;1;61001;Alen‡on;61;28;8413Z;84;OQ;1;de 1 à 10 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.22630858585858585;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
13000636400124;130006364;ETS NAT PRODUITS AGRICULTURE ET MER;;1;7389;0;PUBLIC;1;14118;Caen;14;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000636400207;130006364;ETS NAT PRODUITS AGRICULTURE ET MER;;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.35710871473354233;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000636400736;130006364;ETS NAT PRODUITS AGRICULTURE ET MER;;1;7389;0;PUBLIC;1;50025;Avranches;50;28;8413Z;84;OQ;1;de 1 à 10 salariés;48.675399;-1.345577;Avranches;0.47470771043771043;0.41185609625668446;municipality;50025;;Avranches;;50300;Avranches;50, Manche, Normandie;50025;;;;ok
13000637200093;130006372;AGENCE DE SERVICES ET DE PAIEMENT;ASP DIRECTION REGIONALE NORMANDIE;1;7389;0;PUBLIC;1;14118;Caen;14;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000637200135;130006372;AGENCE DE SERVICES ET DE PAIEMENT;ASP DIRECTION REGIONALE NORMANDIE;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000708100016;130007081;DRAAF NORMANDIE;;1;7171;1;PUBLIC;1;14118;Caen;14;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000708100024;130007081;DRAAF NORMANDIE;ANTENNE ROUEN;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000790900018;130007909;AGENCE REGIONALE DE SANTE NORMANDIE;;1;7385;1;PUBLIC;1;14118;Caen;14;28;8412Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13000790900026;130007909;AGENCE REGIONALE DE SANTE NORMANDIE;DD 61 ORNE;1;7385;0;PUBLIC;1;61001;Alen‡on;61;28;8412Z;84;OQ;1;de 11 à 49 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
13000790900034;130007909;AGENCE REGIONALE DE SANTE NORMANDIE;DD 50 MANCHE;1;7385;0;PUBLIC;1;50502;Saint-Lo;50;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.113958;-1.080464;Saint-Lô;0.4594195104895105;0.3950977922077922;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
13000790900042;130007909;AGENCE REGIONALE DE SANTE NORMANDIE;DD 76 SEINE-MARITIME;1;7385;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000790900059;130007909;AGENCE REGIONALE DE SANTE NORMANDIE;DD 27 EURE;1;7385;0;PUBLIC;1;27229;Evreux;27;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.020599;1.146898;Évreux;0.42268151515151514;0.38320213166144196;municipality;27229;;Évreux;;27000;Évreux;27, Eure, Normandie;27229;;;;ok
13000815400010;130008154;DDTM SEINE-MARITIME;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000815400028;130008154;DDTM SEINE-MARITIME;SERVICE TERRITORIAL DE DIEPPE;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000815400036;130008154;DDTM SEINE-MARITIME;SERVICE TERRITORIAL DU HAVRE;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
13000815400044;130008154;DDTM SEINE-MARITIME;SERVICE HABITAT;1;7172;0;PUBLIC;1;76540;Rouen;76;28;;;;0;0 salarié;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000815400051;130008154;DDTM SEINE-MARITIME;SUBDIVISION PHARES ET BALISES;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
13000815400077;130008154;DDTM SEINE-MARITIME;CAPITAINERIE DE DIEPPE;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000815400085;130008154;DDTM SEINE-MARITIME;SERVICE TERRITORIAL DU HAVRE;1;7172;0;PUBLIC;1;76259;F‚camp;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.492464;0.348525;Impasse du Camp 76430 Saint-Vigor-d'Ymonville;0.23795948051948052;0.22715363636363636;street;76657_0125;;Impasse du Camp;Impasse du Camp;76430;Saint-Vigor-d'Ymonville;76, Seine-Maritime, Normandie;76657;;;;ok
13000815400101;130008154;DDTM SEINE-MARITIME;CAPITAINERIE DU TREPORT;1;7172;0;PUBLIC;1;76711;Le Tr‚port;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;16.420968;-61.530823;Ruelle Fred Pineau 97117 Port-Louis;0.22378766488413546;0.21706406307977735;street;97122_0214;;Ruelle Fred Pineau;Ruelle Fred Pineau;97117;Port-Louis;971, Guadeloupe;97122;;;;ok
13000815400150;130008154;DDTM SEINE-MARITIME;SCE TERRITORIAL DE ROUEN;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000817000016;130008170;DDTM MANCHE;;1;7172;1;PUBLIC;1;50502;Saint-Lo;50;28;8413Z;84;OQ;1;de 50 à 299 salariés;49.113958;-1.080464;Saint-Lô;0.4594195104895105;0.3959999465240641;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
13000817000073;130008170;DDTM MANCHE;DELEGATION MER ET LITTORAL ET TERRITORIA;1;7172;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.591650909090909;0.5056677104377104;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
13000836000013;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;;1;7171;1;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 300 à 999 salariés;49.440044;1.093912;Rouen;0.4611640495867768;0.3948906451612903;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000836000021;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE DE TOTES;1;7171;0;PUBLIC;1;76700;Totes;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.669616;0.901429;Route de Tôtes 76760 Yerville;0.2988872727272727;0.28302727272727274;street;76752_hljlgt;;Route de Tôtes;Route de Tôtes;76760;Yerville;76, Seine-Maritime, Normandie;76752;;;;ok
13000836000039;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;SDIF DE LA SEINE-MARITIME;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.4611640495867768;0.3948906451612903;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000836000070;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;SERVICE PUBLICITE FONCIERE DIEPPE;1;7171;0;PUBLIC;1;76217;Dieppe;76;28;8411Z;84;OQ;1;0 salarié;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.44254493506493503;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000836000096;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE  YERVILLE;1;7171;0;PUBLIC;1;76752;Yerville;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.666639;0.892262;Yerville;0.4009730976430976;0.3731382828282828;municipality;76752;;Yerville;;76760;Yerville;76, Seine-Maritime, Normandie;76752;;;;ok
13000836000112;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE DE FORGES-LES-EAUX;1;7171;0;PUBLIC;1;76276;Forges-les-Eaux;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.61255;1.552617;Forges-les-Eaux;0.47397480519480517;0.4385956198347107;municipality;76276;;Forges-les-Eaux;;76440;Forges-les-Eaux;76, Seine-Maritime, Normandie;76276;;;;ok
13000836000120;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;SERVICE PUBLICITE FONCIERE NEUFCHATEL-EN;1;7171;0;PUBLIC;1;76462;NeufchÇ½tel-en-Bray;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;43.550527;7.011348;Rue du Barri 1 06400 Cannes;0.15031810477657936;0.12699333333333332;street;06029_glr9xq;;Rue du Barri 1;Rue du Barri 1;06400;Cannes;06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur;06029;;;;ok
13000836000203;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE D' AUMALE;1;7171;0;PUBLIC;1;76035;Aumale;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;50.046162;1.425014;Rue d’Aumale 76260 Eu;0.36341454545454543;0.33799666666666667;street;76255_0100;;Rue d’Aumale;Rue d’Aumale;76260;Eu;76, Seine-Maritime, Normandie;76255;;;;ok
13000836000211;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;SERVICE PUBLICITE FONCIERE YVETOT;1;7171;0;PUBLIC;1;76758;Yvetot;76;28;8411Z;84;OQ;1;0 salarié;49.716699;0.784734;Route d’Yvetot 76560 Doudeville;0.32845454545454544;0.32694090909090906;street;76219_2400;;Route d’Yvetot;Route d’Yvetot;76560;Doudeville;76, Seine-Maritime, Normandie;76219;;;;ok
13000836000237;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE D' ENVERMEU;1;7171;0;PUBLIC;1;76235;Envermeu;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.899498;1.265665;Envermeu;0.39991673400673394;0.3656094103194103;municipality;76235;;Envermeu;;76630;Envermeu;76, Seine-Maritime, Normandie;76235;;;;ok
13000836000245;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE D' EU;1;7171;0;PUBLIC;1;76255;Eu;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;50.04029;1.423036;Eu;0.25147112554112555;0.2406706493506493;municipality;76255;;Eu;;76260;Eu;76, Seine-Maritime, Normandie;76255;;;;ok
13000836000252;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE DE LONGUEVILLE-SUR-SCIE;1;7171;0;PUBLIC;1;76397;Longueville-sur-Scie;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.795622;1.110327;Longueville-sur-Scie;0.5262527272727272;0.46811021390374324;municipality;76397;;Longueville-sur-Scie;;76590;Longueville-sur-Scie;76, Seine-Maritime, Normandie;76397;;;;ok
13000836000260;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE DE LUNERAY;1;7171;0;PUBLIC;1;76400;Luneray;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.822882;0.919731;Luneray;0.332950303030303;0.3317994652406417;municipality;76400;;Luneray;;76810;Luneray;76, Seine-Maritime, Normandie;76400;;;;ok
13000836000294;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;PAIERIE DEP DE LA SEINE-MARITIME;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4611640495867768;0.3948906451612903;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000836000336;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;PAIERIE REGIONALE DE NORMANDIE;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4611640495867768;0.3948906451612903;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000836000351;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE  DIEPPE MUNICIPALE;1;7171;0;PUBLIC;1;76217;Dieppe;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.44254493506493503;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13000836000385;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;SERVICE DE GESTION COMPTABLE DE BARENTIN;1;7171;0;PUBLIC;1;76057;Barentin;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.544169;0.949823;Barentin;0.4573713286713287;0.38770004784688994;municipality;76057;;Barentin;;76360;Barentin;76, Seine-Maritime, Normandie;76057;;;;ok
13000836000393;130008360;DRFIP NORMANDIE DEP SEINE MARITIME;TRESORERIE DE BELLENCOMBRE;1;7171;0;PUBLIC;1;76070;Bellencombre;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.710906;1.229485;Bellencombre;0.4218027272727272;0.3835254545454545;municipality;76070;;Bellencombre;;76680;Bellencombre;76, Seine-Maritime, Normandie;76070;;;;ok
