nombre;sexe;annee;prenoms;nombre_total_cumule
7;M;2009;Ilyess;7
49;F;2009;Iris;49
7;M;2009;Isidore;7
5;F;2009;Isra;5
8;F;2009;Janna;8
23;F;2009;Jasmine;23
15;M;2009;Jonas;15
84;F;2009;Julia;84
6;M;2009;Kelyan;6
6;M;2009;Kenny;6
6;M;2009;Kilyan;6
9;F;2009;Kim;9
5;M;2009;Lény;5
14;F;2009;Léonore;14
35;F;2009;Lyna;35
6;M;2009;Maceo;6
8;F;2009;Mai;8
16;F;2009;Marianne;16
45;M;2009;Marius;45
10;F;2009;Marthe;10
8;M;2009;Matisse;8
9;F;2009;Melissa;9
32;M;2009;Moussa;32
20;M;2009;Naïm;20
12;F;2009;Nawel;12
6;F;2009;Nell;6
12;F;2009;Noor;12
114;M;2009;Oscar;114
5;M;2009;Réda;5
7;M;2009;Richard;7
29;F;2009;Roxane;29
15;M;2009;Sam;15
12;M;2009;Sekou;12
12;M;2009;Shaï;12
69;F;2009;Sofia;69
5;F;2009;Taïs;5
6;M;2009;Thierry;6
7;M;2009;Tim;7
59;M;2009;Ulysse;59
13;M;2009;Wael;13
9;M;2009;Waël;9
5;M;2009;Yacouba;5
5;M;2009;Ylan;5
13;M;2010;Abdallah;13
37;F;2010;Aïcha;37
6;F;2010;Aimée;6
6;M;2010;Alan;6
6;M;2010;Alix;6
17;F;2010;Amina;17
36;F;2010;Aminata;36
11;F;2010;Annabelle;11
302;M;2010;Arthur;302
6;F;2010;Arwen;6
7;F;2010;Avital;7
97;M;2010;Axel;97
14;M;2010;Aymeric;14
11;M;2010;Bakary;11
16;F;2010;Candice;16
5;F;2010;Cassie;5
37;M;2010;César;37
11;F;2010;Chaïma;11
5;F;2010;Charlize;5
258;F;2010;Chloé;258
8;F;2010;Clothilde;8
6;F;2010;Coumba;6
9;M;2010;Cyprien;9
5;F;2010;Doriane;5
6;M;2010;Edgard;6
6;F;2010;Elyssa;6
17;M;2010;Ewan;17
5;M;2010;Ewen;5
6;F;2010;Fatim;6
6;M;2010;Fodé;6
107;F;2010;Gabrielle;107
5;M;2010;Gary;5
7;M;2010;Gaspar;7
26;F;2010;Hortense;26
10;F;2010;Inés;10
9;F;2010;Irina;9
11;F;2010;Janna;11
5;M;2010;Joey;5
8;F;2010;Kadiatou;8
6;M;2010;Kilian;6
7;F;2010;Lamia;7
11;M;2010;Lazare;11
13;F;2010;Lea;13
59;M;2010;Luca;59
6;F;2010;Lyne;6
9;M;2010;Mahé;9
13;F;2010;Maïlys;13
15;F;2010;Malak;15
9;F;2010;Manelle;9
153;F;2010;Manon;153
81;F;2010;Margot;81
19;F;2010;Maryam;19
136;F;2010;Mathilde;136
94;M;2010;Mathis;94
22;M;2010;Mathys;22
6;F;2010;Mélodie;6
10;F;2010;Meriem;10
16;F;2010;Morgane;16
29;F;2010;Ninon;29
5;F;2010;Octavie;5
10;F;2010;Ranya;10
25;M;2010;Roman;25
5;M;2010;Selim;5
30;F;2010;Sirine;30
47;M;2010;Solal;47
22;F;2010;Solène;22
10;M;2010;Stéphane;10
8;F;2010;Tali;8
5;F;2010;Yamina;5
5;M;2011;Abd;5
136;M;2011;Adrien;136
36;M;2011;Ahmed;36
5;M;2011;Alpha;5
47;F;2011;Ambre;47
8;F;2011;Amy;8
14;F;2011;Anastasia;14
23;M;2011;Anthony;23
12;M;2011;Bilal;12
5;F;2011;Cassiopée;5
32;F;2011;Charlie;53
274;F;2011;Chloé;274
13;F;2011;Clarisse;13
10;F;2011;Clélia;10
15;F;2011;Colette;15
15;M;2011;Constantin;15
22;M;2011;Eliot;22
5;F;2011;Eloane;5
12;F;2011;Ema;12
47;M;2011;Evan;47
57;M;2011;Félix;57
14;M;2011;Ferdinand;14
11;F;2011;Florence;11
5;F;2011;Hatouma;5
6;F;2011;Haya;6
7;F;2011;Hind;7
5;M;2011;Ilyess;5
202;F;2011;Inès;202
14;F;2011;Jana;14
8;F;2011;Janna;8
17;F;2011;Jenna;17
6;F;2011;Joana;6
12;M;2011;Kévin;12
88;F;2011;Léonie;88
5;F;2011;Léopoldine;5
5;F;2011;Leyla;5
31;F;2011;Lilou;31
5;F;2011;Lily-Rose;5
12;M;2011;Malik;12
22;M;2011;Marcus;22
9;M;2011;Mario;9
77;M;2011;Mathis;77
83;F;2011;Maya;83
34;F;2011;Mia;34
6;M;2011;Miguel;6
189;M;2011;Mohamed;189
12;F;2011;Naomie;12
29;M;2011;Nathanaël;29
30;M;2011;Noa;30
23;F;2011;Nora;23
19;M;2011;Olivier;19
11;F;2011;Pia;11
5;F;2011;Rébecca;5
14;F;2011;Rosalie;14
15;F;2011;Shirel;15
6;F;2011;Siloé;6
5;M;2011;Swan;5
6;F;2011;Thalia;6
24;M;2011;Timothé;24
91;F;2011;Victoire;91
15;F;2004;Sandra;15
24;M;2004;Sébastien;24
7;M;2004;Seydou;7
50;M;2004;Stanislas;50
9;F;2004;Stéphanie;9
5;M;2004;Sylvain;5
18;M;2004;Ugo;18
6;F;2004;Wendy;6
44;M;2004;Yacine;44
7;M;2004;Yaron;7
15;M;2005;Ambroise;15
16;M;2005;Ange;16
6;F;2005;Armance;6
12;F;2005;Assa;12
23;F;2005;Astrid;23
15;M;2005;Aurèle;15
37;F;2005;Blanche;37
8;M;2005;Célestin;8
5;F;2005;Danaé;5
20;M;2005;Djibril;20
6;M;2005;Eddy;6
34;M;2005;Elie;34
5;F;2005;Emmanuella;5
13;M;2005;Eytan;13
12;F;2005;Fatima;12
13;F;2005;Giulia;13
7;F;2005;Goundo;7
9;M;2005;Hamed;9
6;M;2005;Hédi;6
20;F;2005;Hortense;20
6;F;2005;Houda;6
6;M;2005;Hubert;6
19;F;2005;Isabelle;19
7;F;2005;Isra;7
39;M;2005;Jérémy;39
13;M;2005;John;13
66;F;2005;Julia;66
11;M;2005;Julian;11
197;F;2005;Léa;197
29;F;2005;Léane;29
49;F;2005;Lila;49
7;F;2005;Liv;7
12;F;2005;Lou-Anne;12
9;M;2005;Louka;9
6;M;2005;Lyes;6
5;M;2005;Mady;5
61;F;2005;Maëlle;61
13;M;2005;Marco;13
18;F;2005;Marina;18
59;F;2005;Marine;59
6;F;2005;Morgan;12
6;M;2005;Mouhamed;6
5;F;2005;Naëlle;5
11;F;2005;Nawel;11
14;M;2005;Niels;14
7;F;2005;Noha;7
11;F;2005;Olympe;11
24;F;2005;Rachel;24
270;M;2005;Raphaël;270
42;M;2005;Ryan;42
6;F;2005;Salimata;6
5;M;2005;Sékou;5
16;F;2005;Sidonie;16
10;F;2005;Sira;10
29;F;2005;Suzanne;29
17;F;2005;Théa;17
69;M;2005;Tristan;69
93;F;2005;Yasmine;93
8;M;2005;Zakarya;8
6;F;2006;Aimée;6
11;F;2006;Aïssata;11
46;F;2006;Alexandra;46
29;F;2006;Amélie;29
59;M;2006;Amine;59
6;F;2020;Léonor;6
6;F;2020;Maud;6
6;F;2020;Perla;6
5;M;2020;Andreas;5
5;M;2020;Christopher;5
5;M;2020;Natan;5
5;M;2020;Tony;5
5;F;2020;Joudia;5
5;F;2020;Roxanne;5
142;F;2021;Olivia;142
131;M;2021;Augustin;131
124;M;2021;Sacha;124
121;F;2021;Victoria;121
119;F;2021;Joséphine;119
119;M;2021;Liam;119
91;M;2021;Eliott;91
91;M;2021;Marceau;91
89;F;2021;Inès;89
78;F;2021;Diane;78
55;M;2021;César;55
54;M;2021;Enzo;54
41;M;2021;Naïm;41
29;F;2021;Hana;29
28;M;2021;Aksel;28
26;F;2021;Yaël;26
24;F;2021;Maïa;24
22;F;2021;Line;22
21;F;2021;Ayla;21
20;F;2021;Naomie;20
19;M;2021;Adem;19
19;M;2021;Harry;19
17;M;2021;Élie;17
17;M;2021;Ismaïl;17
17;M;2021;Tiago;17
15;F;2021;Émilie;15
15;F;2021;Layana;15
15;F;2021;Rym;15
14;F;2021;Paula;14
14;F;2021;Simone;14
14;M;2021;Alphonse;14
10;M;2021;Ismail;10
9;F;2021;Anya;9
9;F;2021;Emily;9
9;F;2021;Tesnim;9
9;M;2021;Yusuf;9
8;F;2021;Bonnie;8
8;F;2021;Cassandre;8
8;F;2021;Ela;8
8;F;2021;Meriem;8
8;F;2021;Sidra;8
8;F;2021;Zeynab;8
8;M;2021;Bakary;8
8;M;2021;Jude;8
8;M;2021;Luis;8
8;M;2021;Matisse;8
7;F;2021;Noura;7
7;M;2021;Ben;7
7;M;2021;Clarence;7
7;M;2021;Timothé;7
6;F;2021;Eliana;6
6;M;2021;Anis;6
6;M;2021;Denis;6
6;M;2021;Gary;6
6;M;2021;John;6
6;M;2021;Racim;6
5;M;2021;Aylane;5
5;M;2021;Dany;5
5;M;2021;Elouan;5
5;M;2021;Firas;5
5;M;2021;Joël;5
5;M;2021;Matthew;5
5;M;2021;Nathanael;5
5;M;2021;Nikola;5
8;M;2019;Valentino;8
8;F;2019;Anaya;8
7;M;2019;Malek;7
7;M;2019;Melvil;7
7;F;2019;Mayline;7
7;F;2019;Nelia;7
7;F;2019;Saran;7
6;M;2019;Ezio;6
6;M;2019;Luis;6
6;M;2019;Riyad;6
6;M;2019;Thaddée;6
6;M;2019;Yacoub;6
6;F;2019;Amaya;6
6;F;2019;Melissa;6
5;M;2019;Idrissa;5
5;M;2019;Joud;5
5;M;2019;Yakoub;5
5;F;2019;Hidaya;5
5;F;2019;Sidonie;5
178;M;2020;Joseph;178
114;F;2020;Eva;114
94;M;2020;Nathan;94
93;F;2020;Diane;93
91;F;2020;Lou;91
85;M;2020;Marius;85
71;M;2020;Rayan;71
70;F;2020;Manon;70
61;M;2020;Eden;61
47;F;2020;Billie;47
44;F;2020;Lana;44
44;F;2020;Olympe;44
42;M;2020;Sohan;42
33;F;2020;Zélie;33
31;F;2020;Hana;31
28;M;2020;Souleymane;28
26;F;2020;Mona;26
26;F;2020;Philippine;26
23;M;2020;Ibrahima;23
21;M;2020;Soan;21
20;M;2020;Lenny;20
19;M;2020;Amaury;19
18;M;2020;Théophile;18
18;F;2020;Kenza;18
18;F;2020;Sibylle;18
17;F;2020;Rosalie;17
16;F;2020;Amelia;16
15;M;2020;Elliott;15
11;M;2020;Aymen;11
11;F;2020;Dahlia;11
10;F;2020;Rania;10
9;F;2020;Kiara;9
9;F;2020;Melissa;9
9;F;2020;Tasnim;9
8;M;2020;Bilel;8
8;M;2020;Karl;8
8;M;2020;Matisse;8
8;F;2020;Irina;8
7;M;2020;Doron;7
7;M;2020;Mattia;7
7;F;2020;Binta;7
7;F;2020;Blandine;7
7;F;2020;Tali;7
6;M;2020;Adan;6
6;M;2020;Camil;6
6;M;2020;Dany;6
6;M;2020;Jérémie;6
6;M;2020;Leandro;6
6;F;2020;Angela;6
6;F;2020;Éléanore;6
11;M;2004;Kilian;11
7;F;2004;Lauriane;7
8;F;2004;Léonore;8
11;F;2004;Maëva;11
12;M;2004;Marco;12
5;F;2004;Mariana;5
118;M;2004;Martin;118
12;M;2004;Matis;12
5;F;2004;May;5
5;F;2004;Mayane;5
7;F;2004;Nadia;7
9;M;2004;Naïm;9
9;M;2004;Nelson;9
32;M;2004;Nils;32
80;F;2004;Océane;80
6;F;2004;Odélia;6
7;M;2004;Pierre-Antoine;7
125;M;2004;Quentin;125
10;M;2004;Raphael;10
140;M;2004;Rayan;140
13;M;2004;Rémy;13
5;F;2004;Rivka;5
31;M;2011;Zakaria;31
5;M;2012;Abdourahmane;5
15;M;2012;Adrian;15
118;M;2012;Adrien;118
20;F;2012;Alexandra;20
14;M;2012;André;14
6;M;2012;Antony;6
17;F;2012;Augustine;17
163;F;2012;Camille;245
5;F;2012;Celia;5
6;F;2012;Chayma;6
15;M;2012;Constantin;15
25;F;2012;Éléonore;25
7;M;2012;Elio;7
18;F;2012;Élise;18
5;M;2012;Elliott;5
9;F;2012;Erin;9
8;F;2012;Ethel;8
19;M;2012;Etienne;19
28;F;2012;Eugénie;28
6;F;2012;Fériel;6
42;M;2012;Gustave;42
5;F;2012;Hasna;5
23;M;2012;Idriss;23
40;F;2012;Inaya;40
62;M;2012;Isaac;62
11;F;2012;Isabelle;11
11;M;2012;Jalil;11
19;F;2012;Jasmine;19
17;F;2012;Jenna;17
5;M;2012;Jude;5
5;M;2012;Lancelot;5
43;F;2012;Laura;43
6;F;2012;Lévana;6
28;F;2012;Lilia;28
12;F;2012;Ludivine;12
33;F;2012;Luna;33
7;F;2012;Lya;7
25;M;2012;Marcel;25
19;M;2012;Marcus;19
9;F;2012;Marguerite;9
11;F;2012;Mariama;11
12;F;2012;Marianne;12
39;F;2012;Marion;39
5;M;2012;Matis;5
7;F;2012;Mayline;7
7;F;2012;Méline;7
11;M;2012;Mickaël;11
20;F;2012;Morgane;20
17;M;2012;Mouhamed;17
6;F;2012;Nadia;6
61;M;2012;Naël;61
22;M;2012;Naïm;22
9;M;2012;Nathanael;9
6;F;2012;Rivka;6
72;F;2012;Sara;72
6;F;2012;Sarra;6
5;M;2012;Sean;5
33;F;2012;Sixtine;33
10;F;2012;Soline;10
12;F;2012;Soumaya;12
23;M;2012;Stanislas;23
5;F;2012;Suzie;5
5;F;2012;Swann;13
6;M;2012;Thibaud;6
204;M;2012;Victor;204
14;M;2012;Viktor;14
11;M;2012;Walid;11
14;M;2012;Yani;14
23;M;2012;Yann;23
7;M;2012;Youri;7
8;F;2012;Ysé;8
10;F;2012;Yuna;10
8;F;2012;Zahra;8
35;M;2012;Zakaria;35
26;M;2013;Abdoulaye;26
7;F;2013;Abigaïl;7
11;M;2013;Aboubacar;11
51;F;2013;Aïcha;51
5;M;2013;Alexander;5
54;F;2013;Alicia;54
7;F;2013;Alina;7
6;M;2013;Aloys;6
27;F;2013;Amina;27
37;M;2013;Amir;37
25;F;2013;Anaëlle;25
124;F;2013;Anaïs;124
7;F;2013;Annabelle;7
42;M;2013;Armand;42
6;M;2013;Aron;6
6;M;2013;Aymane;6
42;F;2013;Blanche;42
18;F;2013;Brune;18
28;F;2013;Clémentine;28
6;F;2013;Divine;6
5;M;2013;Étienne;5
10;F;2013;Gabriela;10
45;F;2013;Giulia;45
7;F;2013;Gloria;7
25;F;2013;Hannah;25
5;M;2013;Idrissa;5
11;M;2013;Ismaïl;11
5;M;2013;Joaquim;5
8;F;2013;Johanna;8
165;M;2013;Jules;165
5;F;2013;Kaïna;5
18;M;2013;Kevin;18
5;M;2013;Kyan;5
13;M;2013;Lazare;13
40;M;2013;Lenny;40
20;F;2013;Lilya;20
9;M;2013;Lior;9
9;F;2013;Lital;9
7;F;2013;Lyne;7
6;F;2013;Matilda;6
29;M;2013;Matteo;29
8;M;2013;Maxim;8
5;F;2013;Meryem;5
9;F;2013;Neïla;9
6;F;2013;Nesrine;6
5;F;2013;Rana;5
150;M;2013;Sacha;150
12;F;2013;Soumaya;12
5;M;2013;Steven;5
49;M;2013;Tristan;49
8;M;2013;Yaya;8
5;M;2014;Adriano;5
9;M;2014;Aidan;9
12;M;2014;Alessio;12
22;F;2014;Aliénor;22
53;F;2014;Alma;53
6;M;2014;Anaël;6
7;M;2014;Andreas;7
5;F;2014;Annabelle;5
11;F;2014;Antonia;11
6;F;2014;Arya;6
7;F;2014;Assa;7
6;M;2014;Ayaan;6
26;F;2014;Blanche;26
24;F;2014;Céline;24
26;F;2014;Charline;26
7;F;2014;Cléophée;7
31;M;2014;Corentin;31
5;M;2014;Daouda;5
5;M;2014;Dario;5
6;M;2014;Edmond;6
5;F;2014;Eleanor;5
12;M;2014;Elliott;12
30;M;2014;Emmanuel;30
33;F;2014;Esther;33
27;F;2014;Faustine;27
13;F;2014;Fleur;13
20;M;2014;Guillaume;20
6;M;2014;Isaiah;6
34;M;2014;Issa;34
15;M;2014;Iyed;15
7;F;2014;Izia;7
26;F;2014;Jasmine;26
7;M;2014;Jean-Baptiste;7
14;M;2014;Kylian;14
11;M;2014;Lassana;11
15;F;2014;Leïla;15
51;F;2014;Léna;51
35;M;2014;Léopold;35
9;F;2014;Léopoldine;9
7;M;2014;Luc;7
90;F;2014;Lucie;90
9;M;2014;Mael;9
5;M;2014;Marc-Antoine;5
39;M;2014;Marcel;39
6;M;2014;Matias;6
13;F;2014;Maud;13
80;M;2014;Maxence;80
14;M;2014;Mendel;14
12;F;2014;Mina;12
75;M;2014;Naël;75
116;M;2014;Noah;116
20;M;2014;Olivier;20
11;F;2014;Prune;11
5;F;2014;Quitterie;5
7;F;2014;Rahma;7
87;M;2014;Rayan;87
5;F;2014;Rayhana;5
12;M;2014;Rémy;12
5;F;2014;Rosa;5
24;F;2014;Rosalie;24
11;M;2014;Salim;11
28;M;2014;Samy;28
6;M;2014;Seydou;6
8;F;2014;Soraya;8
16;F;2014;Syrine;16
77;M;2014;Théo;77
127;M;2014;Thomas;127
12;F;2014;Yara;12
8;M;2014;Yohan;8
9;F;2014;Zahra;9
5;M;2014;Zayd;5
8;F;2014;Zineb;8
6;M;2015;Alhassane;6
20;F;2015;Aliénor;20
6;F;2015;Alina;6
22;F;2015;Amélie;22
33;M;2015;Andrea;33
15;F;2015;Angèle;15
89;M;2015;Axel;89
6;M;2015;Badis;6
8;M;2015;Bakary;8
69;M;2015;Baptiste;69
8;M;2015;Ben;8
8;F;2015;Calie;8
48;F;2015;Céleste;48
6;M;2015;Charlie;6
5;M;2015;Christopher;5
5;M;2015;Damian;5
44;M;2015;Daniel;44
81;M;2015;David;81
27;M;2015;Djibril;27
12;M;2015;Dorian;12
5;F;2015;Dyna;5
50;F;2015;Elena;50
39;F;2015;Eléonore;39
29;M;2015;Émile;29
15;F;2015;Émilie;15
6;M;2015;Ennio;6
88;M;2015;Enzo;88
14;M;2015;Ezra;14
28;F;2015;Hannah;28
7;F;2015;Helena;7
93;F;2015;Héloïse;93
37;F;2015;Ines;37
31;F;2015;Isaure;31
12;F;2015;Isra;12
6;F;2015;Israa;6
36;M;2015;James;36
7;M;2015;Kenzi;7
10;F;2015;Koumba;10
15;M;2015;Leonardo;15
6;M;2015;Léo-Paul;6
16;F;2015;Lia;16
15;F;2015;Louisa;15
27;F;2015;Louison;32
64;M;2015;Lucien;64
7;F;2015;Maia;7
74;M;2015;Maxence;74
8;F;2015;Méline;8
45;M;2015;Milo;45
8;F;2015;Mira;8
14;F;2015;Miya;14
6;M;2015;Mohamed-Lamine;6
8;M;2015;Morgan;8
11;M;2015;Naïl;11
6;M;2015;Nathaniel;6
50;F;2015;Noémie;50
6;M;2015;Paolo;6
320;M;2015;Raphaël;320
6;F;2015;Sandra;6
52;F;2015;Sara;52
10;M;2015;Soan;10
46;F;2015;Sophie;46
16;M;2015;Soren;16
16;F;2015;Tessa;16
37;M;2015;Zakaria;37
12;M;2016;Adama;12
115;F;2016;Adèle;115
8;M;2016;Akram;8
50;M;2016;Ali;50
20;F;2016;Aline;20
8;M;2016;Aly;8
8;F;2016;Amelia;8
33;F;2016;Amina;33
5;F;2016;Anaya;5
5;M;2016;Arthus;5
46;F;2016;Assia;46
13;F;2016;Ayline;13
9;F;2016;Bonnie;9
5;M;2016;Bosco;5
14;F;2016;Charline;14
180;F;2016;Chloé;180
73;F;2016;Clémence;73
9;M;2016;Daouda;9
66;M;2016;David;66
14;M;2016;Dylan;14
39;F;2016;Elena;39
7;M;2016;Eli;7
17;F;2016;Ellie;17
6;M;2016;Elyan;6
11;F;2016;Enora;11
12;F;2016;Fanny;12
5;F;2016;Fatma;5
6;F;2016;Félicie;6
370;M;2016;Gabriel;370
11;F;2016;Georgia;11
8;F;2016;Grace;8
23;M;2016;Ibrahima;23
11;F;2016;Isra;11
8;M;2016;Joël;8
11;F;2016;Joyce;11
12;M;2016;Kamil;12
16;F;2016;Kenza;16
8;F;2016;Laetitia;8
6;F;2016;Layane;6
7;M;2016;Lior;7
8;F;2016;Liora;8
6;F;2016;Loane;6
5;M;2016;Makan;5
7;M;2016;Mark;7
5;M;2016;Marvin;5
13;F;2016;Marwa;13
20;M;2016;Mathys;20
6;F;2016;Maud;6
6;F;2016;Maxime;163
5;M;2016;Meyron;5
14;F;2016;Miya;14
62;M;2016;Noam;62
27;F;2016;Océane;27
5;F;2016;Romie;5
8;F;2016;Sadio;8
24;M;2016;Souleymane;24
6;M;2016;Swan;6
114;F;2016;Victoria;114
9;F;2016;Wendy;9
7;M;2016;Yani;7
6;M;2016;Yassin;6
7;F;2016;Zohra;7
5;M;2017;Abdel;5
23;M;2017;Abdoulaye;23
7;F;2017;Abigaëlle;7
125;F;2017;Adèle;125
7;F;2017;Adeline;7
86;F;2017;Anaïs;86
8;M;2017;Andréa;8
9;F;2017;Angelina;9
76;M;2017;Auguste;76
19;M;2017;Aurèle;19
27;M;2017;Charlie;27
5;F;2017;Cloé;5
8;F;2017;Dalia;8
6;M;2017;Damien;6
12;M;2017;Dan;12
7;M;2017;Dorian;7
6;M;2017;Eliakim;6
25;M;2017;Elijah;25
173;F;2017;Emma;173
5;M;2017;Étienne;5
379;M;2017;Gabriel;379
9;F;2017;Gaëlle;9
5;M;2017;Hillel;5
32;M;2017;Idriss;32
10;F;2017;Ilyana;10
5;M;2017;Jessim;5
5;F;2017;Katia;5
29;F;2017;Lana;29
5;F;2017;Layla;5
141;F;2017;Léa;141
12;M;2017;Leandro;12
5;F;2017;Leila;5
11;M;2017;Lévi;11
5;F;2017;Liana;5
145;F;2017;Lina;145
27;M;2017;Loup;27
7;M;2017;Luc;7
38;F;2017;Luna;38
5;F;2017;Maëly;5
5;F;2017;Maéva;5
5;M;2017;Marley;5
8;M;2017;Mouhamadou;8
6;F;2017;Nafissatou;6
17;F;2017;Naomie;17
11;F;2017;Nayla;11
7;M;2017;Niels;7
5;M;2017;Nohan;5
64;F;2017;Nour;69
30;M;2017;Ruben;30
8;M;2017;Salman;8
27;M;2017;Sami;27
43;M;2017;Samy;43
5;M;2017;Shay;5
7;M;2017;Stefan;7
31;M;2017;Tristan;31
7;M;2017;Ziyad;7
7;M;2018;Adil;7
101;F;2018;Agathe;101
5;F;2018;Aïna;5
21;M;2018;Alex;21
20;F;2018;Alia;20
13;F;2018;Aliya;13
115;F;2018;Alma;115
10;F;2018;Amélie;10
31;M;2018;Amine;31
13;M;2018;Andy;13
22;M;2018;Anis;22
52;F;2018;Anouk;52
6;M;2018;Anthony;6
10;F;2018;Ashley;10
21;F;2018;Aurore;21
13;F;2018;Ayline;13
15;M;2018;Bilal;15
10;M;2018;Boubacar;10
6;M;2018;Bruno;6
6;F;2018;Cécile;6
23;F;2018;Célia;23
181;F;2018;Chloé;181
17;F;2018;Diana;17
14;M;2018;Dimitri;14
9;M;2018;Élias;9
32;F;2018;Elisa;32
16;F;2018;Elisabeth;16
22;F;2018;Emna;22
120;F;2018;Eva;120
70;F;2018;Fatoumata;70
30;F;2018;Faustine;30
6;M;2018;Giovanni;6
9;F;2018;Haby;9
33;F;2018;Hawa;33
14;F;2018;Hélène;14
11;M;2018;Henry;11
24;F;2018;Hortense;24
17;M;2018;Imrane;17
50;F;2018;Inaya;50
39;F;2018;Isaure;39
13;M;2018;Ismaïl;13
7;M;2018;Jessim;7
12;M;2018;Jonathan;12
13;F;2018;Joyce;13
10;F;2018;Kamila;10
7;F;2018;Lehna;7
7;M;2018;Leonard;7
8;F;2018;Leyna;8
5;F;2018;Loïs;5
6;F;2018;Lylia;6
5;F;2018;Maëva;5
6;M;2018;Maher;6
11;F;2018;Maïwenn;11
18;M;2018;Malik;18
82;F;2018;Manon;82
12;F;2018;Mariame;12
7;F;2018;Mariem;7
10;F;2018;Marina;10
6;M;2018;Marvin;6
12;M;2018;Mathys;12
16;M;2018;Maximilien;16
23;F;2018;Maxine;23
16;F;2018;Mayssa;16
5;F;2018;Mélinée;5
8;F;2018;Milena;8
15;F;2018;Noor;15
7;M;2018;Nour;7
23;F;2018;Oumou;23
17;M;2018;Rafaël;17
11;M;2018;Rémi;11
15;M;2018;Roman;15
24;F;2018;Sixtine;24
12;M;2018;Tidiane;12
9;M;2018;Timothé;9
80;M;2018;Timothée;80
5;F;2018;Vittoria;5
54;M;2018;Yanis;54
7;M;2018;Yaron;7
26;M;2018;Youssouf;26
133;F;2019;Joséphine;133
131;F;2019;Rose;131
80;F;2019;Apolline;80
80;F;2019;Héloïse;80
77;M;2019;Timothée;77
71;M;2019;Mathis;71
69;F;2019;Margot;69
63;M;2019;Milo;63
53;F;2019;Mariam;53
43;M;2019;Anatole;43
40;M;2019;Mathias;40
39;F;2019;Thelma;39
37;M;2019;Vadim;37
35;M;2019;Marcel;35
30;M;2019;Pablo;30
30;M;2019;Younes;30
25;F;2019;Maïssa;25
24;F;2019;Amina;24
23;M;2019;Souleymane;23
21;M;2019;Ambroise;21
21;F;2019;Ellie;21
20;F;2019;June;20
20;F;2019;Valentina;20
19;F;2019;Irène;19
18;F;2019;Elya;18
18;F;2019;Lison;18
17;M;2019;Lino;17
17;M;2019;Stanislas;17
17;F;2019;Elyne;17
17;F;2019;Justine;17
17;F;2019;Ninon;17
16;M;2019;Milhan;16
14;M;2019;Henry;14
13;M;2019;Imrane;13
13;F;2019;Amalia;13
13;F;2019;Arya;13
12;M;2019;Thiago;12
12;F;2019;Lital;12
11;M;2019;Mattéo;11
11;F;2019;Mira;11
10;F;2019;Anne;10
10;F;2019;Daria;10
10;F;2019;Irina;10
10;F;2019;Marianne;10
9;M;2019;Idris;9
266;M;2010;Alexandre;266
22;F;2010;Alexia;22
11;F;2010;Aliya;11
12;M;2010;Ariel;12
6;M;2010;Aubin;6
20;M;2010;Aurèle;20
20;F;2010;Carla;20
5;F;2010;Charlène;5
41;F;2010;Clémentine;41
7;F;2010;Eloane;7
15;M;2010;Elyas;15
6;F;2010;Emilia;6
7;M;2010;Éric;7
15;M;2010;Ernest;15
6;M;2010;Gaétan;6
6;F;2010;Gwendoline;6
9;F;2010;Isabelle;9
6;F;2010;Isis;6
61;M;2010;Ismaël;61
10;M;2010;Jaden;10
16;F;2010;Jana;16
41;F;2010;Jasmine;41
5;M;2010;Joan;5
5;F;2010;Joy;5
18;F;2010;Lara;18
5;F;2010;Leya;5
18;M;2010;Lilian;18
20;F;2010;Louane;20
7;F;2010;Lou-Anne;7
187;M;2010;Lucas;187
6;M;2010;Marvin;6
6;F;2010;Mathilda;6
33;F;2010;Mia;33
31;M;2010;Milan;31
23;F;2010;Mina;23
25;M;2010;Naïm;25
6;F;2010;Natalia;6
47;M;2010;Nolan;47
11;F;2010;Quitterie;11
297;M;2010;Raphaël;297
15;M;2010;Salim;15
31;F;2010;Salma;31
18;M;2010;Sam;18
43;F;2010;Sasha;69
10;F;2010;Shelly;10
71;M;2010;Tom;71
5;M;2010;Trystan;5
8;M;2010;Waël;8
63;F;2010;Yasmine;63
12;M;2010;Yoan;12
5;M;2010;Yoël;5
11;F;2010;Ysée;11
113;F;2010;Zoé;113
289;M;2011;Adam;289
6;F;2011;Agnès;6
6;F;2011;Alba;6
25;M;2011;Alban;25
65;F;2011;Alicia;65
24;F;2011;Anaëlle;24
5;F;2011;Armance;5
10;M;2011;Armel;10
14;F;2011;Augustine;14
7;F;2011;Binta;7
18;F;2011;Cassandre;18
22;F;2011;Céline;22
5;F;2011;Cerise;5
8;F;2011;Christine;8
23;F;2011;Claire;23
14;F;2011;Coumba;14
8;F;2011;Daria;8
6;F;2011;Darine;6
68;M;2011;David;68
5;M;2011;Eddy;5
10;M;2011;Elyas;10
33;M;2011;Emile;33
12;F;2011;Emmanuelle;12
5;F;2011;Fatma;5
6;F;2011;Fatouma;6
9;M;2011;Filip;9
5;F;2011;Hania;5
22;M;2011;Henri;22
8;F;2011;Johanna;8
126;M;2011;Joseph;126
6;M;2011;Juan;6
18;F;2011;Judith;18
17;M;2011;Julian;17
53;F;2011;Julie;53
18;M;2011;Justin;18
41;F;2011;Justine;41
7;F;2011;Kayna;7
8;M;2011;Kenny;8
9;M;2011;Leandro;9
